1 0.08
2 0.10
3 0.13
4 0.13
5 0.15
6 0.17
7 0.18
8 0.20
9 0.20
10 0.23
11 0.25
12 0.27
13 0.27
14 0.31
15 0.31
16 0.34
17 0.34
18 0.36
19 0.36
20 0.39
21 0.39
22 0.40
23 0.42
24 0.46
25 0.48
26 0.49
27 0.49
28 0.50
29 0.51
30 0.50
31 0.55
32 0.57
33 0.53
34 0.59
35 0.54
36 0.54
37 0.58
38 0.60
39 0.60
40 0.61
41 0.58
