1 3.002363681793213
2 2.80
3 2.65
4 2.56
5 2.49
6 2.42
7 2.35
8 2.26
9 2.15
10 2.11
11 2.08
12 2.05
13 2.01
14 1.96
15 1.94
16 1.92
17 1.90
18 1.90005
19 1.9001
20 1.9006
