1 0.12
2 0.13
3 0.16
4 0.17
5 0.19
6 0.20
7 0.22
8 0.23
9 0.22
10 0.26
11 0.26
12 0.27
13 0.30
14 0.37
15 0.33
16 0.37
17 0.43
18 0.43
19 0.42
20 0.43
21 0.46
22 0.45
23 0.46
24 0.51
25 0.50
26 0.53
27 0.53
28 0.55
29 0.53
30 0.57
31 0.57
32 0.58
33 0.53
34 0.60
35 0.55
36 0.60
37 0.59
38 0.63
39 0.61
40 0.61
41 0.61
